image_path,caption
/export/share/datasets/COCO2017/val2017/000000555050.jpg,A small compact car driving past a furniture store.
/export/share/datasets/COCO2017/val2017/000000015254.jpg,Four plastic containers filled with food on a table.
/export/share/datasets/COCO2017/val2017/000000247806.jpg,A clock tower is part of an old building.
/export/share/datasets/COCO2017/val2017/000000055950.jpg,a man is playing tennis and is going to return the ball
/export/share/datasets/COCO2017/val2017/000000334006.jpg,Garbage and police trucks on a city street
/export/share/datasets/COCO2017/val2017/000000484760.jpg,A statue that is in front of a building.
/export/share/datasets/COCO2017/val2017/000000412894.jpg,People are walking across the street at an intersection.
/export/share/datasets/COCO2017/val2017/000000418062.jpg,Two friends sharing a drink at a party.
/export/share/datasets/COCO2017/val2017/000000367680.jpg,A horse drawn carriage among several other motor vehicles on a road.
/export/share/datasets/COCO2017/val2017/000000037988.jpg,A female tennis player on the court serving a ball.
/export/share/datasets/COCO2017/val2017/000000131379.jpg,The browned cracked crust of a baked berry pie.
/export/share/datasets/COCO2017/val2017/000000032941.jpg,A yellow sign sitting in the middle of a road.
/export/share/datasets/COCO2017/val2017/000000376365.jpg,A large orbital vase sits next to a candle on a table.
/export/share/datasets/COCO2017/val2017/000000292908.jpg,A lone surfer trying to ride a small wave.
/export/share/datasets/COCO2017/val2017/000000415748.jpg,A man riding on the back of an elephant through a city street.
/export/share/datasets/COCO2017/val2017/000000229858.jpg,A deer standing next to a small deer in a forest.
/export/share/datasets/COCO2017/val2017/000000139260.jpg,A portrait of a banana split in a plastic bowl.
/export/share/datasets/COCO2017/val2017/000000316054.jpg,A train billowing smoke going down a track.
/export/share/datasets/COCO2017/val2017/000000020553.jpg,Large stuffed animal posed outdoors as if sitting in a chair with beverages on a table.
/export/share/datasets/COCO2017/val2017/000000334719.jpg,A woman and kids on a beach with a large rocky area in background.
/export/share/datasets/COCO2017/val2017/000000459467.jpg,A grey and black plane on a runway with trees in the background.
/export/share/datasets/COCO2017/val2017/000000565962.jpg,A cat outside a window looking at a Buddha statue.
/export/share/datasets/COCO2017/val2017/000000289516.jpg,A clock set to twenty after three in a field
/export/share/datasets/COCO2017/val2017/000000231822.jpg,A pair of sandwiches with macaroni and cheese with broccoli and a fruit bowl.
/export/share/datasets/COCO2017/val2017/000000238866.jpg,a close up of a grill of doughnuts
/export/share/datasets/COCO2017/val2017/000000166287.jpg,A large bull by a calf surrounded by many birds.
/export/share/datasets/COCO2017/val2017/000000512564.jpg,Buildings on both sides next to a street.
/export/share/datasets/COCO2017/val2017/000000521819.jpg,Several people on a field reaching for a frisbee
/export/share/datasets/COCO2017/val2017/000000323355.jpg,a child wearing a hat is holding a pizza box with pizza inside.
/export/share/datasets/COCO2017/val2017/000000222991.jpg,"A view of a pair of boots sitting in a corner, with an umbrella."
/export/share/datasets/COCO2017/val2017/000000172649.jpg,A skater rides along a steep red wall.
/export/share/datasets/COCO2017/val2017/000000162092.jpg,A lady is posing for the camera while many others look on. 
/export/share/datasets/COCO2017/val2017/000000370900.jpg,four small teddy bears with tiaras and bows
/export/share/datasets/COCO2017/val2017/000000437110.jpg,A very tall building surrounded by lush green grass.
/export/share/datasets/COCO2017/val2017/000000149375.jpg,A person is riding a skateboard on a ramp.
/export/share/datasets/COCO2017/val2017/000000376900.jpg,A tennis player is reaching up with one arm and has a racquet in the other hand. 
/export/share/datasets/COCO2017/val2017/000000289938.jpg,A food cart parked on the side of a road.
/export/share/datasets/COCO2017/val2017/000000258388.jpg,A teenager shoots flames at a friend balancing on a skateboard.
/export/share/datasets/COCO2017/val2017/000000037988.jpg,A female tennis player tossing a tennis ball up.
/export/share/datasets/COCO2017/val2017/000000441553.jpg,A crowd of people stand beside a train
/export/share/datasets/COCO2017/val2017/000000557172.jpg,A bathroom sink and mirror reflecting the shower and bathtub.
/export/share/datasets/COCO2017/val2017/000000137246.jpg,A woman is holding a hot dog during the day.
/export/share/datasets/COCO2017/val2017/000000525600.jpg,a bunch of giraffes are in a large pin
/export/share/datasets/COCO2017/val2017/000000074200.jpg,Surf boards adorn the windows of a dessert shop. 
/export/share/datasets/COCO2017/val2017/000000117425.jpg,A child holds a spoon and looks at a cupcake.
/export/share/datasets/COCO2017/val2017/000000193245.jpg,Many people are flying different kites in a field on a cloudy day.
/export/share/datasets/COCO2017/val2017/000000109055.jpg,A cat with its mouth opened sitting between some bikes.
/export/share/datasets/COCO2017/val2017/000000343524.jpg,A male tennis player is preparing to serve the ball tennis court
/export/share/datasets/COCO2017/val2017/000000015278.jpg,There is some salmon and broccoli with garlic on this plate.
/export/share/datasets/COCO2017/val2017/000000083172.jpg,A woman holding a racquet on top of a tennis court.
/export/share/datasets/COCO2017/val2017/000000173371.jpg,this is a table with a pizza on it
/export/share/datasets/COCO2017/val2017/000000493772.jpg,A person holds an umbrella in the middle of a rode. 
/export/share/datasets/COCO2017/val2017/000000371699.jpg,A dog lays in a room with a desk and shelves of files and books.
/export/share/datasets/COCO2017/val2017/000000099039.jpg,there are two pizzaa and two glasses of wine on the table
/export/share/datasets/COCO2017/val2017/000000290163.jpg,A young girl preparing a dish of some sort.
/export/share/datasets/COCO2017/val2017/000000028449.jpg,A herd of elephants is walking together down a dirt trail.
/export/share/datasets/COCO2017/val2017/000000480212.jpg,"A soda, cell phone and pen sit on a desk near a computer keyboard."
/export/share/datasets/COCO2017/val2017/000000501023.jpg,Image of a street approaching California 138 with stop sign ahead.
/export/share/datasets/COCO2017/val2017/000000021839.jpg,a person walking across the street with a traffic light above
/export/share/datasets/COCO2017/val2017/000000356612.jpg,A group of cows walking in front of several cars.
/export/share/datasets/COCO2017/val2017/000000148783.jpg,A zebra grazing in a field near a pile of branches.
/export/share/datasets/COCO2017/val2017/000000480275.jpg,A flat bed cart with three large bunches of bananas and a tied lidded basket.
/export/share/datasets/COCO2017/val2017/000000512657.jpg,A beautiful young woman holding a Nintendo Wii game controller.
/export/share/datasets/COCO2017/val2017/000000496409.jpg,A skier slaloms down a snowy hill in low visibility
/export/share/datasets/COCO2017/val2017/000000154644.jpg,Woman listening on her phone while smoking a cigarette.
/export/share/datasets/COCO2017/val2017/000000350002.jpg,A woman poses in a dress next to a hair dryer. 
/export/share/datasets/COCO2017/val2017/000000186624.jpg,a person standing next to a green and black train
/export/share/datasets/COCO2017/val2017/000000178469.jpg,a page left open on  a laptop on a cluttered desk.
/export/share/datasets/COCO2017/val2017/000000241602.jpg,"A bathroom with a spa tub, sink, toilet, yellow stripes on the floor, and flower decorations on the walls."
/export/share/datasets/COCO2017/val2017/000000209613.jpg,A group of sheep in a field with three dogs close by.
/export/share/datasets/COCO2017/val2017/000000501523.jpg,A cat laying down in a bathroom sink. 
/export/share/datasets/COCO2017/val2017/000000491725.jpg,A lot of boats sitting on top of a body of water.
/export/share/datasets/COCO2017/val2017/000000063965.jpg,A woman is holding a slice of red and white cake
/export/share/datasets/COCO2017/val2017/000000006954.jpg,A group of young children sitting in the grass.
/export/share/datasets/COCO2017/val2017/000000055528.jpg,A young man sitting in a chair holding a toothbrush.
/export/share/datasets/COCO2017/val2017/000000032334.jpg,Some friends pose for a picture while holding wine glasses.
/export/share/datasets/COCO2017/val2017/000000148662.jpg,Man with a hot dog in a paper rapper in his hand.
/export/share/datasets/COCO2017/val2017/000000092416.jpg,A young man in a suit and tie with a beer in his hand.
/export/share/datasets/COCO2017/val2017/000000509699.jpg,A woman sitting sideways in a chair in front of her TV. 
/export/share/datasets/COCO2017/val2017/000000458325.jpg,A man on his skateboard is riding between the parked cars. 
/export/share/datasets/COCO2017/val2017/000000514540.jpg,A variety of street signs on a light post in front of a tall building. 
/export/share/datasets/COCO2017/val2017/000000261982.jpg,A man flying through the air while riding a skateboard.
/export/share/datasets/COCO2017/val2017/000000431876.jpg,an image of horses that are standing on the sidewalk
/export/share/datasets/COCO2017/val2017/000000003845.jpg,a chicken meal with carrots broccoli and rice
/export/share/datasets/COCO2017/val2017/000000185950.jpg,A man doing a trick on a skateboard over some steps.
/export/share/datasets/COCO2017/val2017/000000128372.jpg,People loading onto a orange and silver metro bus.
/export/share/datasets/COCO2017/val2017/000000266082.jpg,A red fire hydrant in front of a skyscraper
/export/share/datasets/COCO2017/val2017/000000413689.jpg,two women hold umbrellas while waiting to cross the street in a city
/export/share/datasets/COCO2017/val2017/000000004795.jpg,A cat sitting in front of a computer monitor.
/export/share/datasets/COCO2017/val2017/000000009914.jpg,A sandwich on a sesame seed bun next to a pile of french fries and a cup of ketchup.
/export/share/datasets/COCO2017/val2017/000000072281.jpg,A guy on a skate board high in the air.
/export/share/datasets/COCO2017/val2017/000000185890.jpg,Two barefoot women holding game controllers in each hand.
/export/share/datasets/COCO2017/val2017/000000543581.jpg,A dog sitting on a big couch looking at the camera man. 
/export/share/datasets/COCO2017/val2017/000000275198.jpg,A woman standing next to a table covered with plates of mostly eaten food.
/export/share/datasets/COCO2017/val2017/000000367082.jpg,large dog in a brown chair by a window
/export/share/datasets/COCO2017/val2017/000000577539.jpg,"Bananas, marshmellows, chocolate chips and sprinkles in a bowl"
/export/share/datasets/COCO2017/val2017/000000060855.jpg,The two apples are surround by a bunch of oranges.
/export/share/datasets/COCO2017/val2017/000000186873.jpg,A group of people paddle a long canoe in a clear lake bordered by pine woods.
/export/share/datasets/COCO2017/val2017/000000213033.jpg,A man in a red jacket standing next to a river.
/export/share/datasets/COCO2017/val2017/000000251824.jpg,A person is opening a plastic package with their hands.
/export/share/datasets/COCO2017/val2017/000000208423.jpg,A crowd of people flying kites over a field.
/export/share/datasets/COCO2017/val2017/000000435299.jpg,An orange cat sitting on top of a table.
/export/share/datasets/COCO2017/val2017/000000027186.jpg,The little girl is intently playing the video game.
/export/share/datasets/COCO2017/val2017/000000046048.jpg,A girl is sitting on a bed with a game on it.
/export/share/datasets/COCO2017/val2017/000000158945.jpg,Seats placed on top of an elephant that is standing outside. 
/export/share/datasets/COCO2017/val2017/000000357748.jpg,A pink bus is driving down the street
/export/share/datasets/COCO2017/val2017/000000169076.jpg,A dog laying in a room near a television and dresser.
/export/share/datasets/COCO2017/val2017/000000441286.jpg,The surfer is getting ready to ride the wave.
/export/share/datasets/COCO2017/val2017/000000505573.jpg,A dog wears a tie while on the steps
/export/share/datasets/COCO2017/val2017/000000350122.jpg,Adult with bicycle on ramp of commuter railway platform.
/export/share/datasets/COCO2017/val2017/000000100624.jpg,A women looking over at something while talking on the phone .
/export/share/datasets/COCO2017/val2017/000000529122.jpg,Two boys are looking at the bakery goods on display.
/export/share/datasets/COCO2017/val2017/000000527784.jpg,"A meal of sandwiches, potatoes, and Red Stripe beer."
/export/share/datasets/COCO2017/val2017/000000322895.jpg,A living room filled with furniture next to a window.
/export/share/datasets/COCO2017/val2017/000000450075.jpg,A woman helping another woman with her tie.
/export/share/datasets/COCO2017/val2017/000000038678.jpg,A woman in striped shirt holding a plate with a bagel on it.
/export/share/datasets/COCO2017/val2017/000000468505.jpg,A young man sitting at a blue table covered in plates of food.
/export/share/datasets/COCO2017/val2017/000000491090.jpg,"A middle-aged man leans on a sports bike, smiling"
/export/share/datasets/COCO2017/val2017/000000533145.jpg,A person holding a wii controller for video game.
/export/share/datasets/COCO2017/val2017/000000093965.jpg,Two fake zebras are composed of materials and placed on grass. 
/export/share/datasets/COCO2017/val2017/000000525322.jpg,A picture of an open air zone that looks incredible. 
/export/share/datasets/COCO2017/val2017/000000393469.jpg,A man knees down on the side of a snow filled mountainside.
/export/share/datasets/COCO2017/val2017/000000092939.jpg,a man and female standing side by side with a cake cutter in their hand
/export/share/datasets/COCO2017/val2017/000000291634.jpg,A group of bikes and motorcycles parked on a city street.
/export/share/datasets/COCO2017/val2017/000000140286.jpg,A very pretty horse pulling a fancy carriage.
/export/share/datasets/COCO2017/val2017/000000515445.jpg,The people have surfboards and are on the beach.
/export/share/datasets/COCO2017/val2017/000000313454.jpg,A man is speaking at a panel in front of a crowd.
/export/share/datasets/COCO2017/val2017/000000378873.jpg,A produce stand in an open air market with different veggies.
/export/share/datasets/COCO2017/val2017/000000082180.jpg,Two stuffed teddy bears sitting on a wooden chair in a yard.
/export/share/datasets/COCO2017/val2017/000000014380.jpg,A long bridge with cars has a train going underneath.
/export/share/datasets/COCO2017/val2017/000000537827.jpg,two baseball players a fence and green grass
/export/share/datasets/COCO2017/val2017/000000467511.jpg,Two adults with helmets beside a motorcycle on pavement.
/export/share/datasets/COCO2017/val2017/000000421455.jpg,Car with window down and dog sticking out while taking pictures
/export/share/datasets/COCO2017/val2017/000000221017.jpg,A rooster is walking on a grassy beach.
/export/share/datasets/COCO2017/val2017/000000519491.jpg,A large clock tower with a gargoyle atop sits in front of a clear blue sky.
/export/share/datasets/COCO2017/val2017/000000333956.jpg,a close up of a parking meter near a body of water 
/export/share/datasets/COCO2017/val2017/000000409630.jpg,a keyboard and a mouse sit in front of a laptop 
/export/share/datasets/COCO2017/val2017/000000491613.jpg,A zebra standing next to a body of water which shows his reflection. 
/export/share/datasets/COCO2017/val2017/000000368752.jpg,A small child is smiling and there is some dessert in front of him.
/export/share/datasets/COCO2017/val2017/000000287649.jpg,"A kitty cat looks up from a desk, near a keyboard."
/export/share/datasets/COCO2017/val2017/000000443498.jpg,A passenger bus drives through a street at night. 
/export/share/datasets/COCO2017/val2017/000000374551.jpg,a bird is sitting on a tree branch outside
/export/share/datasets/COCO2017/val2017/000000530099.jpg,"An orange, black and white cat on top of a car."
/export/share/datasets/COCO2017/val2017/000000139260.jpg,There is a banana split with whipped cream and a cherry.
/export/share/datasets/COCO2017/val2017/000000223130.jpg,A giraffe standing under a leaf filled tree.
/export/share/datasets/COCO2017/val2017/000000266206.jpg,The open door to the bathroom is shown here.
/export/share/datasets/COCO2017/val2017/000000459500.jpg,an image of a clock displayed on a statue of birds
/export/share/datasets/COCO2017/val2017/000000471789.jpg,A pair of people flying a kite on a unique trail in a park.
/export/share/datasets/COCO2017/val2017/000000200839.jpg,A book mobile bus from a library sitting by a street side.
/export/share/datasets/COCO2017/val2017/000000320696.jpg,"a young man on a surfboard, surfing a wave"
/export/share/datasets/COCO2017/val2017/000000153529.jpg,a woman with her luggage at a train station
/export/share/datasets/COCO2017/val2017/000000309484.jpg,A dog having his teeth brushed with a novelty electric toothbrush.
/export/share/datasets/COCO2017/val2017/000000255536.jpg,two people riding a motorcycle with chairs and umbrellas near by
/export/share/datasets/COCO2017/val2017/000000002592.jpg,a white mug  showing pirate skull and bones and a large knife on a counter top.
/export/share/datasets/COCO2017/val2017/000000183127.jpg,"A huge, crashing wave with lots of spray is carrying a kneeling wet-suited surfer to shore."
/export/share/datasets/COCO2017/val2017/000000386457.jpg,A cat is trying to squeeze through a door.
/export/share/datasets/COCO2017/val2017/000000326970.jpg,Three adults sitting while checking cell phone messages.
/export/share/datasets/COCO2017/val2017/000000493799.jpg,A plate full of different types of foods.
/export/share/datasets/COCO2017/val2017/000000358525.jpg,A very young boy is using a keyboard on a laptop computer.
/export/share/datasets/COCO2017/val2017/000000056350.jpg,A painting of kids on the bathroom floor which is tile.
/export/share/datasets/COCO2017/val2017/000000385029.jpg,"A homemade pizza, salad and two glasses of wine on a table."
/export/share/datasets/COCO2017/val2017/000000519491.jpg,A large clock tower with a statue on the top.
/export/share/datasets/COCO2017/val2017/000000534601.jpg,A stuffed teddy bear with a person in bed.
/export/share/datasets/COCO2017/val2017/000000456559.jpg,"A picture of a man wearing a suit, hat, and sunglasses."
/export/share/datasets/COCO2017/val2017/000000338560.jpg,A blue fire hydrant posed on a street corner in a city.
/export/share/datasets/COCO2017/val2017/000000395343.jpg,three vases with flowers inside on a table
/export/share/datasets/COCO2017/val2017/000000292330.jpg,A dog that is sniffing a baseball bat.
/export/share/datasets/COCO2017/val2017/000000001584.jpg,a red double decker bus that is in the middle of the road
/export/share/datasets/COCO2017/val2017/000000019924.jpg,A women dressed in a hat and tie poses for a picture.
/export/share/datasets/COCO2017/val2017/000000534827.jpg,a group of young men are riding their motocycles down the street
/export/share/datasets/COCO2017/val2017/000000441491.jpg,Two girls that appear to be sharing food while another looks on.
/export/share/datasets/COCO2017/val2017/000000325306.jpg,A zebra that is bending it's neck backwards to reach it's tail.
/export/share/datasets/COCO2017/val2017/000000477227.jpg,A river with several boats in it and a fence around the edge of it. 
/export/share/datasets/COCO2017/val2017/000000258541.jpg,a male with a beard and orange tie 
/export/share/datasets/COCO2017/val2017/000000352582.jpg,Two men one getting ready to throw a freebie. 
/export/share/datasets/COCO2017/val2017/000000131138.jpg,Large office desk with computers near a window.
/export/share/datasets/COCO2017/val2017/000000389451.jpg,A group of cows walking on a beach and people and a boat in the water.
/export/share/datasets/COCO2017/val2017/000000403385.jpg,a shower toilet and sink in a basement bathroom
/export/share/datasets/COCO2017/val2017/000000212559.jpg,A stable full of lambs standing and laying around.
/export/share/datasets/COCO2017/val2017/000000397279.jpg,A tennis player is getting ready to hit a ball.
/export/share/datasets/COCO2017/val2017/000000416758.jpg,A herd of black and white cattle standing on a lush green hillside.
/export/share/datasets/COCO2017/val2017/000000421455.jpg,A person taking a picture with a cell phone of them and a dog in a mirror.
/export/share/datasets/COCO2017/val2017/000000268378.jpg,A group of people sitting around a table with food and drink.
/export/share/datasets/COCO2017/val2017/000000242287.jpg,"Bicycle leaning up against a dirty board, near outdoor market."
/export/share/datasets/COCO2017/val2017/000000154339.jpg,A couple of round gauges in a very dark place.
/export/share/datasets/COCO2017/val2017/000000463283.jpg,A glass full of juice with an orange slice sticking out of it.
/export/share/datasets/COCO2017/val2017/000000523194.jpg,A street sign and fire hydrant sit next to a sidewalk
/export/share/datasets/COCO2017/val2017/000000553731.jpg,A man dressed as a clown talking on his phone.
/export/share/datasets/COCO2017/val2017/000000104619.jpg,a giraffe in its pen some dirt  logs and a fence
/export/share/datasets/COCO2017/val2017/000000468577.jpg,a girl toddler laying on a day bed 
/export/share/datasets/COCO2017/val2017/000000558213.jpg,A skateboarder doing a trick in a yard surrounded by a chain fence.
/export/share/datasets/COCO2017/val2017/000000555972.jpg,There are purple flowers in a wooden vase. 
/export/share/datasets/COCO2017/val2017/000000397133.jpg,Man in apron standing on front of oven with pans and bakeware
/export/share/datasets/COCO2017/val2017/000000224664.jpg,Birds and Clouds roll over a sandy beach
/export/share/datasets/COCO2017/val2017/000000532690.jpg,This blonde woman is getting ready to play a game.
/export/share/datasets/COCO2017/val2017/000000473406.jpg,A young child sitting on a kitchen counter next to some sliced apples.
/export/share/datasets/COCO2017/val2017/000000152870.jpg,A giraffe stands in an area of dead shrubbery.
/export/share/datasets/COCO2017/val2017/000000338532.jpg,A giraffe standing in sand near trees. 
/export/share/datasets/COCO2017/val2017/000000464358.jpg,a bedroom with big bed and a chair by the window 
/export/share/datasets/COCO2017/val2017/000000347163.jpg,Traffic stop sign with dilapidated building behind it.
/export/share/datasets/COCO2017/val2017/000000048564.jpg,boy on ski slope talking on cell phone.
/export/share/datasets/COCO2017/val2017/000000498032.jpg,A woman plays a video game with a controller.
/export/share/datasets/COCO2017/val2017/000000320232.jpg,"Buildings with large signs ""Park Here"" with rainy cement"
/export/share/datasets/COCO2017/val2017/000000027696.jpg,A pizza sitting on top of a white plate with lots of toppings.
/export/share/datasets/COCO2017/val2017/000000100723.jpg,Many people march together protesting and holding signs.
/export/share/datasets/COCO2017/val2017/000000142472.jpg,A bunch of pedestrians as well as cars are on a busy city street. 
/export/share/datasets/COCO2017/val2017/000000260105.jpg,an image of a table setting with a breakfast platter on it
/export/share/datasets/COCO2017/val2017/000000509719.jpg,a close of up a small bird on a dirt ground
/export/share/datasets/COCO2017/val2017/000000234526.jpg,A boy holds out a leaf to a giraffe.
/export/share/datasets/COCO2017/val2017/000000246308.jpg,A desk with a computer and collectible figurines above.
/export/share/datasets/COCO2017/val2017/000000418961.jpg,An large ornate wooden clock with golden accents.
/export/share/datasets/COCO2017/val2017/000000015272.jpg,A red light is a wonderful contrast to the pink leaves on trees
/export/share/datasets/COCO2017/val2017/000000179653.jpg,A tall clock sitting next to a fence and a forest.
/export/share/datasets/COCO2017/val2017/000000243867.jpg,A bus parked along the side of a busy street.
/export/share/datasets/COCO2017/val2017/000000470121.jpg,Two plates that have different types of food on it near a bottle.
/export/share/datasets/COCO2017/val2017/000000152771.jpg,A bicycle stands in the middle of an empty parking lot.
/export/share/datasets/COCO2017/val2017/000000236412.jpg,A pizza casserole  with two kinds of crackers on the side.
/export/share/datasets/COCO2017/val2017/000000073153.jpg,a person standing in a forest using a cell phone.
/export/share/datasets/COCO2017/val2017/000000498032.jpg,A somber woman in a pink T-shirt raises a torch.
/export/share/datasets/COCO2017/val2017/000000246454.jpg,A girl kneels down to pet two dogs.
/export/share/datasets/COCO2017/val2017/000000342186.jpg,A veggie pizza is sitting on a white plate.
/export/share/datasets/COCO2017/val2017/000000449190.jpg,a close up of a burrito french fries and a cup of fruit
/export/share/datasets/COCO2017/val2017/000000121673.jpg,A man balancing his surfboard on a wave.
/export/share/datasets/COCO2017/val2017/000000405195.jpg,A very nice looking display full of pastry items.
/export/share/datasets/COCO2017/val2017/000000367569.jpg,"A living area congaing a couch, table, piano and fireplace."
/export/share/datasets/COCO2017/val2017/000000087742.jpg,A glass vase filled with feathers on a table
/export/share/datasets/COCO2017/val2017/000000132116.jpg,Two bowls of stir fried beef and broccoli with chopsticks next to the bowls.
/export/share/datasets/COCO2017/val2017/000000343149.jpg,Outside view of people walking in front of a store
/export/share/datasets/COCO2017/val2017/000000355257.jpg,A woman is laying in a hospital bed and is hooked up to several machines.
/export/share/datasets/COCO2017/val2017/000000517056.jpg,Two women stand over a table with a cake cut into pieces.
/export/share/datasets/COCO2017/val2017/000000474786.jpg,A bathroom with a sink and television inside of the mirror.
/export/share/datasets/COCO2017/val2017/000000243867.jpg,A bus and a car travelling in the same direction on a sunny day. 
/export/share/datasets/COCO2017/val2017/000000313783.jpg,Bunless burgers are a healthy option when paired with vegetables.
/export/share/datasets/COCO2017/val2017/000000415716.jpg,"A beige living room with a cabinet,flowers, lamp and armchair."
/export/share/datasets/COCO2017/val2017/000000366225.jpg,"Apple desktop computer with white keyboard, mouse and monitor on a desk."
/export/share/datasets/COCO2017/val2017/000000572517.jpg,A bird sitting in front of the water with a bear on the other side.
/export/share/datasets/COCO2017/val2017/000000223738.jpg,A baseball player in an orange jersey taking a swing.
/export/share/datasets/COCO2017/val2017/000000488385.jpg,A black and white motorcycle parked on the sidewalk outside a store.
/export/share/datasets/COCO2017/val2017/000000156071.jpg,A group of people standing around at a rodeo.
/export/share/datasets/COCO2017/val2017/000000566524.jpg,A trolley train is traveling on a track along the beach. 
/export/share/datasets/COCO2017/val2017/000000050811.jpg,The man sits at a table with a bowl and three beer bottles.
/export/share/datasets/COCO2017/val2017/000000488664.jpg,A train traveling on raised tracks near a town.
/export/share/datasets/COCO2017/val2017/000000121417.jpg,a woman is sitting with an umbrella outside
/export/share/datasets/COCO2017/val2017/000000017207.jpg,A white bus with a flat tire sitting next to a bench.
/export/share/datasets/COCO2017/val2017/000000561223.jpg,A surfer wearing red and black shorts rides a white surf board.
/export/share/datasets/COCO2017/val2017/000000214720.jpg,A smiling guy sitting at a table with some food.
/export/share/datasets/COCO2017/val2017/000000313034.jpg,A woman is talking to a man and holding a plate with a piece of cake. 
/export/share/datasets/COCO2017/val2017/000000064462.jpg,Female skier smiling while standing in the snow. 
/export/share/datasets/COCO2017/val2017/000000082846.jpg,A red trolley car driving down a parking lot.
/export/share/datasets/COCO2017/val2017/000000377486.jpg,A man on a horse looking towards a bull.
