image_path,caption
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/438226_4.jpg,a sandwich on a plate on a desk near a glass of water
/export/share/datasets/COCO2017/val2017/000000068409.jpg,A  group of boys in suits holding a chalkboard.
../../coco-counterfactuals/synthetic-images-for-original-captions/356498_3.jpg,there is some type of flat bread with topping on the top of it
/export/share/datasets/COCO2017/val2017/000000202445.jpg,A brown cat is curled up on some bed sheets.
../../coco-counterfactuals/synthetic-images-for-original-captions/509260_0.jpg,A old television set is displaying an old computer game in front of two bookshelves.
/export/share/datasets/COCO2017/val2017/000000002149.jpg,A white bowl of green granny smith apples.
/export/share/datasets/COCO2017/val2017/000000017959.jpg,"A large kite with three orange, white and black fish."
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/209613_2.jpg,These sheep are being watched by three men.
../../coco-counterfactuals/synthetic-images-for-original-captions/302536_0.jpg,a person wearing a green hat playing nintendo wii
/export/share/datasets/COCO2017/val2017/000000005060.jpg,A man in green shirt with cellphone reflecting in a mirror.
/export/share/datasets/COCO2017/val2017/000000151629.jpg,A young male tennis player in action on a court.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/289594_4.jpg,An old man that is leaning against a pole right by the road.
../../coco-counterfactuals/synthetic-images-for-original-captions/189752_0.jpg,That salad and pizza make a filling lunch.
/export/share/datasets/COCO2017/val2017/000000153632.jpg,A white plate topped with food sitting on a table.
/export/share/datasets/COCO2017/val2017/000000076625.jpg,People are walking by a blue train next to a mountain.
../../coco-counterfactuals/synthetic-images-for-original-captions/356505_2.jpg,A young woman in a bikini surfs a small wave.
/export/share/datasets/COCO2017/val2017/000000430871.jpg,A parking meter that is placed right next to a parking lot.
/export/share/datasets/COCO2017/val2017/000000448410.jpg,A train is entering its stop with people waiting for it.
../../coco-counterfactuals/synthetic-images-for-original-captions/199681_2.jpg,A stuffed rabbit has been placed inside of a microwave oven. 
../../coco-counterfactuals/synthetic-images-for-original-captions/407083_0.jpg,A small dog is looking out a car window.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/201025_0.jpg,two huge elephant with tusks hidden among the bones
/export/share/datasets/COCO2017/val2017/000000502136.jpg,A plaster external wall with multiple old paper images attached.
/export/share/datasets/COCO2017/val2017/000000046463.jpg,"A person holding a sandwich, about to eat it."
/export/share/datasets/COCO2017/val2017/000000150265.jpg,Two people are walking close to each other on the side of the road. 
/export/share/datasets/COCO2017/val2017/000000570169.jpg,A teddy bear playing with a child's block toy.
/export/share/datasets/COCO2017/val2017/000000100428.jpg,A man is grabbing the tie of another person that appears in the mirror.
../../coco-counterfactuals/synthetic-images-for-original-captions/61471_3.jpg,A dog playing with a roll of toilet paper in a bathroom.
../../coco-counterfactuals/synthetic-images-for-original-captions/189806_3.jpg,A cat and dog on wooden floor next to a stairwell.
../../coco-counterfactuals/synthetic-images-for-original-captions/315257_4.jpg,A bird is sitting on a bowl of birdseed.
../../coco-counterfactuals/synthetic-images-for-original-captions/199395_4.jpg,a beach with a woman sitting in the sand guiding a kite 
/export/share/datasets/COCO2017/val2017/000000579307.jpg,A boy is on the beach holding a toy. 
/export/share/datasets/COCO2017/val2017/000000231549.jpg,A very fancy modern bedroom with a large mural over the bed.
/export/share/datasets/COCO2017/val2017/000000024021.jpg,Male children and young men in a large group picture.
/export/share/datasets/COCO2017/val2017/000000265108.jpg,A balloon is tried to a bag right next to a luggage bag. 
/export/share/datasets/COCO2017/val2017/000000101022.jpg,A sign on the side of a snowy road stating avalanche zone.
/export/share/datasets/COCO2017/val2017/000000497867.jpg,A white Ecohopper bus driving down a street.
/export/share/datasets/COCO2017/val2017/000000258388.jpg,A skateboarder on a rail in a  building with another man using a spray can as a blow torch.
../../coco-counterfactuals/synthetic-images-for-original-captions/559160_4.jpg,boy in a sports jersey holds skateboard in right hand
/export/share/datasets/COCO2017/val2017/000000023937.jpg,A grassy field with several cows laying down.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/287527_0.jpg,A young man and woman holding their hands close to each other.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/402720_1.jpg,three people sitting at a table with some wine glasses
/export/share/datasets/COCO2017/val2017/000000140640.jpg,Women in fancy hats serving cakes at a candle lit table
/export/share/datasets/COCO2017/val2017/000000119641.jpg,A herd of elephants walking down a river with people riding on their backs.
/export/share/datasets/COCO2017/val2017/000000258911.jpg,A woman in a straw hat takes photos of brown cows inside a barn.
/export/share/datasets/COCO2017/val2017/000000547886.jpg,The men are riding their horses down the beach. 
/export/share/datasets/COCO2017/val2017/000000221155.jpg,Two cow figures are standing in a yard.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/516316_0.jpg,An antilope is eating grass in between two plants.
../../coco-counterfactuals/synthetic-images-for-original-captions/205514_2.jpg,An all white living room with stone flooring
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/247917_4.jpg,A little league baseball team in pink uniforms posing for a group picture.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/272136_3.jpg,Some type of vehicle with a door on its side is pared inside a garage.
/export/share/datasets/COCO2017/val2017/000000367228.jpg,A person playing with a kite near the beach
/export/share/datasets/COCO2017/val2017/000000224093.jpg,A here of cattle grazing a field near trees.
/export/share/datasets/COCO2017/val2017/000000170595.jpg,"There is some ham, bread, eggs and tomatoes on a plate."
/export/share/datasets/COCO2017/val2017/000000541952.jpg,A large clock tower on top of a church building.
/export/share/datasets/COCO2017/val2017/000000229221.jpg,A cow stands in a field where other cows are lying down.
/export/share/datasets/COCO2017/val2017/000000133969.jpg,An athlete is performing on a sports field.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/17905_3.jpg,A man standing in front of a house under a street light.
/export/share/datasets/COCO2017/val2017/000000201646.jpg,A man is staring at something in his hand.
/export/share/datasets/COCO2017/val2017/000000286458.jpg,A briefcase sitting on top of a bed with lots of items in them.
../../coco-counterfactuals/synthetic-images-for-original-captions/523811_3.jpg,A bird standing on a piece of wood.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/255749_2.jpg,"City bus stopped, taking on passengers, at noon."
/export/share/datasets/COCO2017/val2017/000000515579.jpg,Man holding a ball he is about to throw.
/export/share/datasets/COCO2017/val2017/000000027696.jpg,A pizza sitting on top of a white plate with lots of toppings.
../../coco-counterfactuals/synthetic-images-for-original-captions/147338_2.jpg,A yellow fire hydrant with an angry face drawn on it.
/export/share/datasets/COCO2017/val2017/000000184978.jpg,a person riding a snow board on a snowy surface
../../coco-counterfactuals/synthetic-images-for-original-captions/362682_0.jpg,A cartoon dog is painted on the side of the passenger bus.
../../coco-counterfactuals/synthetic-images-for-original-captions/43581_2.jpg,A small pizza sitting on a blue table.
/export/share/datasets/COCO2017/val2017/000000465180.jpg,A group of people in the water helping some elephants.
/export/share/datasets/COCO2017/val2017/000000321118.jpg,The laptop keyboard has two small furry objects on it. 
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/419201_1.jpg,a grassy field with some grass in it
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/435299_1.jpg,An orange cat sitting on top of a tree.
../../coco-counterfactuals/synthetic-images-for-original-captions/573943_1.jpg,"Yellow, white and blue trucks are parked in a parking lot."
/export/share/datasets/COCO2017/val2017/000000563281.jpg,A little boy standing in a room next to a chicken sculpture.
/export/share/datasets/COCO2017/val2017/000000297578.jpg,A man lighting a cigarette as he walks on a city street.
/export/share/datasets/COCO2017/val2017/000000270474.jpg,a young girl wearing a dress plays with a baseball bat
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/474039_4.jpg,A child sitting between big stuffed animals.
/export/share/datasets/COCO2017/val2017/000000496571.jpg,Overhead view of a table with a log and food on it.
../../coco-counterfactuals/synthetic-images-for-original-captions/150638_0.jpg,A table holding a variety of beverages at an outdoor party.
../../coco-counterfactuals/synthetic-images-for-original-captions/339442_2.jpg,A sandwich with meat sitting next to grapes and an apple.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/440475_0.jpg,"A room with a bed, potted plant, tables and chairs"
/export/share/datasets/COCO2017/val2017/000000290081.jpg,A bunch of oranges are sitting in a clear fruit bowl.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/318908_3.jpg,A small white dog looking into a distance.
/export/share/datasets/COCO2017/val2017/000000058655.jpg,A pole has a large clock on top next to a tall building with stairs that lead up to a doorway.
/export/share/datasets/COCO2017/val2017/000000537506.jpg,"A group of people wait near a wedding procession of cars, one of them holding two apples."
../../coco-counterfactuals/synthetic-images-for-original-captions/68286_3.jpg,"A double bed with two pillows, two blankets and two lamps at the bed side."
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/151051_2.jpg,A boy on skis sliding down a snowy mountain.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/415990_3.jpg,The boys are checking in on the herd of cows.
/export/share/datasets/COCO2017/val2017/000000013004.jpg,A peeled banana and sauce on a plate.
/export/share/datasets/COCO2017/val2017/000000214205.jpg,An airplane flying high with a full moon in the background. 
/export/share/datasets/COCO2017/val2017/000000409475.jpg,Two people on skis in front of ski lift.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/262895_2.jpg,A fairly curmudgeonly looking old woman grimaces for the camera.
/export/share/datasets/COCO2017/val2017/000000410456.jpg,The people are practicing riding their surfboards on the beach.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/508917_3.jpg,The Amtrak train is pulling has arrived at the station.
/export/share/datasets/COCO2017/val2017/000000082696.jpg,A bird walking through a cafeteria next to a table. 
/export/share/datasets/COCO2017/val2017/000000113051.jpg,a small boat on a body of water on a harbor
/export/share/datasets/COCO2017/val2017/000000398237.jpg,Young child playing with several lawn type ornaments.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/22892_2.jpg,A dog looks through a window at a cat sitting on a fence.
../../coco-counterfactuals/synthetic-images-for-original-captions/529528_4.jpg,A mixing bowl and beaters with batter on them
/export/share/datasets/COCO2017/val2017/000000232692.jpg,Man in black shirt wake boarding over a rail.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/66523_0.jpg,A bed topped with three white pillows covered in a towel.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/284279_4.jpg,A small bird contemplates how to get some food.
/export/share/datasets/COCO2017/val2017/000000488673.jpg,a male and female a cake and a candle
../../coco-counterfactuals/synthetic-images-for-original-captions/397303_0.jpg,Two men sell ties at an outdoor market.
../../coco-counterfactuals/synthetic-images-for-original-captions/260105_0.jpg,A white plate topped with eggs and potatoes 
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/83172_4.jpg,A person with a tennis racquet that is on a tennis court.
../../coco-counterfactuals/synthetic-images-for-original-captions/172571_3.jpg,A deep dish style pizza with a slice cut out of it next to a glass of white wine.
/export/share/datasets/COCO2017/val2017/000000370813.jpg,a person jumping a skate board in the air 
/export/share/datasets/COCO2017/val2017/000000098392.jpg,A double decker bus makes its way past a tall clock tower.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/61268_4.jpg,the train is crossing a bridge in the city
/export/share/datasets/COCO2017/val2017/000000125257.jpg,a person walking on a snow covered field.
/export/share/datasets/COCO2017/val2017/000000204871.jpg,A sticker has been placed onto a fire hydrant on a sidewalk.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/313562_2.jpg,A woman standing behind a table with tomatoes on it at a produce market.
/export/share/datasets/COCO2017/val2017/000000050380.jpg,A man guides a pony with a young boy on it's back.
/export/share/datasets/COCO2017/val2017/000000437898.jpg,A medium sized home kitchen with wood cabinets.
/export/share/datasets/COCO2017/val2017/000000248334.jpg,Many people ride in the wooden bench along a river.
../../coco-counterfactuals/synthetic-images-for-original-captions/33114_4.jpg,Searchlights in front view and a plane on a wide runway in the background.
/export/share/datasets/COCO2017/val2017/000000427655.jpg,Two ladies are riding in a wagon being pulled by a horse. 
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/445834_3.jpg,Some people are getting on a bus wearing blue.
/export/share/datasets/COCO2017/val2017/000000017627.jpg,Small parking lot of cars in front of a stone building.
../../coco-counterfactuals/synthetic-images-for-original-captions/299355_1.jpg,"A meal of broccoli, meat, and sauce on a plate."
/export/share/datasets/COCO2017/val2017/000000174231.jpg,A cat is laying inside of a half open lap top.
/export/share/datasets/COCO2017/val2017/000000231237.jpg,Flower are placed in a vase covered in shells.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/292082_0.jpg,an old photo of a little girl sitting on her grandparents lap
/export/share/datasets/COCO2017/val2017/000000418281.jpg,two cows outside one laying down and the other standing near a building 
/export/share/datasets/COCO2017/val2017/000000455937.jpg,A man sits on a chair and plays video games.
/export/share/datasets/COCO2017/val2017/000000209753.jpg,A young woman looking at her cell phone.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/382122_3.jpg,Large brick building with a bell tower at its height.
/export/share/datasets/COCO2017/val2017/000000208208.jpg,a view of mountains from the window of a jet airplane
/export/share/datasets/COCO2017/val2017/000000205105.jpg,A man holding a tennis racquet on a tennis court.
/export/share/datasets/COCO2017/val2017/000000493334.jpg,A large sheet cake with a frosted mobile phone.
../../coco-counterfactuals/synthetic-images-for-original-captions/463618_1.jpg,A woman sits by a bird cage holding a baby
/export/share/datasets/COCO2017/val2017/000000252701.jpg,a man on a blue surfboard on top of some rough water
/export/share/datasets/COCO2017/val2017/000000323355.jpg,A boy with a fedora on holding a pizza box open.
/export/share/datasets/COCO2017/val2017/000000051008.jpg,A large cat is sitting on a laptop computer.
/export/share/datasets/COCO2017/val2017/000000159282.jpg,a glass vase with some flower coming out of it 
/export/share/datasets/COCO2017/val2017/000000186980.jpg,A table sitting in a kitchen area with a fridge
../../coco-counterfactuals/synthetic-images-for-original-captions/409358_1.jpg,Brightly lit tiled wall in modern bathroom setting.
../../coco-counterfactuals/synthetic-images-for-original-captions/14888_1.jpg,A cow is being milked by a machine.
/export/share/datasets/COCO2017/val2017/000000495732.jpg,Two men standing in a living room playing games.
../../coco-counterfactuals/synthetic-images-for-original-captions/167353_3.jpg,A very old antique clock on a wall.
/export/share/datasets/COCO2017/val2017/000000385029.jpg,"A homemade pizza, salad and two glasses of wine on a table."
/export/share/datasets/COCO2017/val2017/000000463802.jpg,A teddy bear watching a man with a tennis racket.
../../coco-counterfactuals/synthetic-images-for-original-captions/473118_3.jpg,A young man balances himself as he tilts his skateboard up at the edge of an obstacle.
/export/share/datasets/COCO2017/val2017/000000570688.jpg,A group of people standing on top of a sandy beach.
/export/share/datasets/COCO2017/val2017/000000579902.jpg,A person riding a motorcycle down a street.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/252701_1.jpg,A young man is on his surf board with waves in the background.
../../coco-counterfactuals/synthetic-images-for-original-captions/265777_3.jpg,A person waiting for her meal to be served.
/export/share/datasets/COCO2017/val2017/000000351331.jpg,A pepperoni pizza sitting on top of a white plate.
/export/share/datasets/COCO2017/val2017/000000171050.jpg,The subject of this photo is a fire plug on a city street.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/248810_1.jpg,A very cute giraffe standing by a tree.
/export/share/datasets/COCO2017/val2017/000000542776.jpg,A person holding a book with a bird sitting on the book.
/export/share/datasets/COCO2017/val2017/000000141597.jpg,A large cargo van parked in front of a smart car.
/export/share/datasets/COCO2017/val2017/000000301718.jpg,there are two people sitting at a table eating
/export/share/datasets/COCO2017/val2017/000000357816.jpg,Boy swinging a bat and about to hit a pitched ball.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/274687_4.jpg,A bicycle leaning against a door in a bedroom.
../../coco-counterfactuals/synthetic-images-for-original-captions/565853_2.jpg,The man is standing in front of a television playing a game 
/export/share/datasets/COCO2017/val2017/000000269316.jpg,Four men playing Ultimate Frisbee in a park.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/49091_1.jpg,Signs displayed in a crowded urban area
/export/share/datasets/COCO2017/val2017/000000410221.jpg,A jet liner flying above in the clear blue sky.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/80666_0.jpg,A cat sitting on top of a tree in a field.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/106330_0.jpg,The stuffed teddy bear is sitting near the door.
../../coco-counterfactuals/synthetic-images-for-original-captions/573094_4.jpg,A bike in view in a living room with a Christmas Tree in the background.
/export/share/datasets/COCO2017/val2017/000000094326.jpg,The statue on the bench is reading a large newspaper.
/export/share/datasets/COCO2017/val2017/000000393056.jpg,A person riding a wave on top of a surfboard.
/export/share/datasets/COCO2017/val2017/000000049810.jpg,A little cat looking at itself in a mirror.
../../coco-counterfactuals/synthetic-images-for-original-captions/42528_1.jpg,A woman standing on a chair next to a person holding a cell phone.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/482275_3.jpg,A newly married couple cutting a cake in a restaurant.
