image_path,caption
/export/share/datasets/COCO2017/val2017/000000012667.jpg,A banana placed on a phone on a table.
/export/share/datasets/COCO2017/val2017/000000482917.jpg,A dog sitting between its masters feet on a footstool watching tv 
/export/share/datasets/COCO2017/val2017/000000482917.jpg,A dog between the feet of a person looking at a TV.
/export/share/datasets/COCO2017/val2017/000000482917.jpg,A dog and a person are watching television together.
/export/share/datasets/COCO2017/val2017/000000482917.jpg,A person is sitting with their dog watching tv.
/export/share/datasets/COCO2017/val2017/000000482917.jpg,"A man relaxing at home, watching television with his dog."
/export/share/datasets/COCO2017/val2017/000000534605.jpg,Man in motorcycle leathers standing in front of a group of bikes
/export/share/datasets/COCO2017/val2017/000000534605.jpg,"Bikers, dressed in their gear, standing near their motorcycles."
/export/share/datasets/COCO2017/val2017/000000534605.jpg,A group of men stand next to their bicycles.
/export/share/datasets/COCO2017/val2017/000000534605.jpg,Three men standing around their motorcycles in a parking lot.
/export/share/datasets/COCO2017/val2017/000000534605.jpg,Group of three motorcyclists standing in front of their motorcycles.
/export/share/datasets/COCO2017/val2017/000000289393.jpg,Set of toy animals sitting in front of a red wooden wagon.
/export/share/datasets/COCO2017/val2017/000000289393.jpg,"Several toy animals - a bull, giraffe, deer and parakeet."
/export/share/datasets/COCO2017/val2017/000000289393.jpg,Some toy animals on the ground near a picture
/export/share/datasets/COCO2017/val2017/000000289393.jpg,Children's toy animals are strewn across a floor.
/export/share/datasets/COCO2017/val2017/000000289393.jpg,A display of vintage animal toys on the floor.
/export/share/datasets/COCO2017/val2017/000000561256.jpg,A woman wearing a hat & pink top takes a selfie in front of a bathroom mirror.
/export/share/datasets/COCO2017/val2017/000000561256.jpg,A woman in a flowered dress taking a selfie in a bathroom mirror.
/export/share/datasets/COCO2017/val2017/000000561256.jpg,An older woman in a flower dress takes a self photo in the mirror.
/export/share/datasets/COCO2017/val2017/000000561256.jpg,A woman in a yellow bathroom is holding a camera.
/export/share/datasets/COCO2017/val2017/000000561256.jpg,A woman taking a picture of herself in a bathroom.
/export/share/datasets/COCO2017/val2017/000000338325.jpg,A striped plane flying up into the sky as the sun shines behind it.
/export/share/datasets/COCO2017/val2017/000000338325.jpg,An airplane is ascending into the white sky
/export/share/datasets/COCO2017/val2017/000000338325.jpg,An American Airlines plane is in the sky
/export/share/datasets/COCO2017/val2017/000000338325.jpg,"A red, white, and blue plane is in the sky."
/export/share/datasets/COCO2017/val2017/000000338325.jpg,A plane flies through the sky at an angle. 
/export/share/datasets/COCO2017/val2017/000000065485.jpg,A dog driving an SUV in an open grass covered field.
/export/share/datasets/COCO2017/val2017/000000065485.jpg,A dog sits in the front seat of a jeep. 
/export/share/datasets/COCO2017/val2017/000000065485.jpg,A dog is sitting inside a red car.
/export/share/datasets/COCO2017/val2017/000000065485.jpg,A red truck has a black dog in the drivers chair.
/export/share/datasets/COCO2017/val2017/000000065485.jpg,A dog sitting in the front seat of a truck.
/export/share/datasets/COCO2017/val2017/000000226662.jpg,A customized motorcycle with more in the background.
/export/share/datasets/COCO2017/val2017/000000226662.jpg,A black and white photograph of a motorcycle.
/export/share/datasets/COCO2017/val2017/000000226662.jpg,Black and white photo of a parked motorcycle
/export/share/datasets/COCO2017/val2017/000000226662.jpg,Several custom made motorcycles on display while riders chat.
/export/share/datasets/COCO2017/val2017/000000226662.jpg,A customized motorcycle with a large rear and skinny front tire
/export/share/datasets/COCO2017/val2017/000000011511.jpg,A sculpture of two women stting on a bench with their purses on the ground while people standing in a line behind them. 
/export/share/datasets/COCO2017/val2017/000000011511.jpg,A metal statue of two women sits on a bench in a city street.
/export/share/datasets/COCO2017/val2017/000000011511.jpg,A statue of two women with purses sitting on a bench. 
/export/share/datasets/COCO2017/val2017/000000011511.jpg,A statue of two people sitting on a bench.
/export/share/datasets/COCO2017/val2017/000000011511.jpg,A metal statue of two women sitting on a bench.
/export/share/datasets/COCO2017/val2017/000000221754.jpg,There is very little traffic at this city intersection.
/export/share/datasets/COCO2017/val2017/000000221754.jpg,An urban intersection with stoplights on a cloudy day.
/export/share/datasets/COCO2017/val2017/000000221754.jpg,a city street with multiple bildings and a street light
/export/share/datasets/COCO2017/val2017/000000221754.jpg,A four cross street of a downtown area.
/export/share/datasets/COCO2017/val2017/000000221754.jpg,A wide empty street corner filled with buildings.
/export/share/datasets/COCO2017/val2017/000000249025.jpg,An orange reddish rose in a vase filled with water on top of a table.
/export/share/datasets/COCO2017/val2017/000000249025.jpg,A yellow rose in a clear vase filled with water.
/export/share/datasets/COCO2017/val2017/000000249025.jpg,There are two yellow flowers inside a vase.
/export/share/datasets/COCO2017/val2017/000000249025.jpg,A beautiful yellow rose is seen in a small vase.
/export/share/datasets/COCO2017/val2017/000000249025.jpg,Two orange roses in a small vase with water. 
/export/share/datasets/COCO2017/val2017/000000255965.jpg,A cat pausing as it's picture is taken.
/export/share/datasets/COCO2017/val2017/000000255965.jpg,A blue eyed tabby cat crouched on the ground. 
/export/share/datasets/COCO2017/val2017/000000255965.jpg,A black cat with white stomach takes a pose.
/export/share/datasets/COCO2017/val2017/000000255965.jpg,A cat sitting on a street corner looking at the camera.
/export/share/datasets/COCO2017/val2017/000000255965.jpg,a stripped cat sitting near a brick wall
/export/share/datasets/COCO2017/val2017/000000051598.jpg,A black trash bag in a restroom next to a sink.
/export/share/datasets/COCO2017/val2017/000000051598.jpg,a garbage bag in a white lighted bathroom
/export/share/datasets/COCO2017/val2017/000000051598.jpg,"The bathroom has a wall sink, medicine cabinet, toothbrush holder, and bare walls."
/export/share/datasets/COCO2017/val2017/000000051598.jpg,A door is open to a white bathroom that has a black garbage back on the floor.
/export/share/datasets/COCO2017/val2017/000000051598.jpg,The bathroom door is open with the light on.
/export/share/datasets/COCO2017/val2017/000000445846.jpg,A clean kitchen with the windows white and open.
/export/share/datasets/COCO2017/val2017/000000445846.jpg,"Spacious white kitchen with brown cabinetry, sink and appliances. "
/export/share/datasets/COCO2017/val2017/000000445846.jpg,An office kitchen with open windows and no food.
/export/share/datasets/COCO2017/val2017/000000445846.jpg,"An extremely plain, and outdated white colored kitchen"
/export/share/datasets/COCO2017/val2017/000000445846.jpg,A kitchen scene is shown with cabinets and appliances.
/export/share/datasets/COCO2017/val2017/000000192871.jpg,A glass bowl filled with oranges on a table.
/export/share/datasets/COCO2017/val2017/000000192871.jpg,A close up of oranges and apples in a bowl.
/export/share/datasets/COCO2017/val2017/000000192871.jpg,A glass bowl has oranges and apples in it.
/export/share/datasets/COCO2017/val2017/000000192871.jpg,A glass bowl full of oranges and apples.
/export/share/datasets/COCO2017/val2017/000000192871.jpg,One apple and several oranges sit in a bowl.
/export/share/datasets/COCO2017/val2017/000000365642.jpg,A young attractive woman sitting on a toilette on the side of a street.
/export/share/datasets/COCO2017/val2017/000000365642.jpg,A person sitting on a stool on the street.
/export/share/datasets/COCO2017/val2017/000000365642.jpg,A woman sitting on a bucket on the side of a street. 
/export/share/datasets/COCO2017/val2017/000000365642.jpg,A woman is sitting on a stool on a sidewalk.
/export/share/datasets/COCO2017/val2017/000000365642.jpg,"A woman in a coat, sitting outside on a toilet."
/export/share/datasets/COCO2017/val2017/000000393569.jpg,A young woman using a laptop computer while sitting on a bunk bed.
/export/share/datasets/COCO2017/val2017/000000393569.jpg,A person that is sitting in a bed facing out.
/export/share/datasets/COCO2017/val2017/000000393569.jpg,A young girl sits in the bottom bunk of her bunkbed.
/export/share/datasets/COCO2017/val2017/000000393569.jpg,A bedroom with bunk beds and the bathroom next door.
/export/share/datasets/COCO2017/val2017/000000393569.jpg,Three people live in one room who share a bathroom.
/export/share/datasets/COCO2017/val2017/000000116479.jpg,An old victorian style bed frame in a bedroom.
/export/share/datasets/COCO2017/val2017/000000116479.jpg,A bed in a bedroom with a white covering next to a doorway.
/export/share/datasets/COCO2017/val2017/000000116479.jpg,A canopy bed with white see through curtains. 
/export/share/datasets/COCO2017/val2017/000000116479.jpg,a white bed and a ceiling fan light 
/export/share/datasets/COCO2017/val2017/000000116479.jpg,A poster bed with canopy in a room. 
/export/share/datasets/COCO2017/val2017/000000063740.jpg,Two computers sitting on top of a desk.
/export/share/datasets/COCO2017/val2017/000000063740.jpg,A laptop computer and a desktop computer on a white desk
/export/share/datasets/COCO2017/val2017/000000063740.jpg,A desktop with two computers and fruit on it.
/export/share/datasets/COCO2017/val2017/000000063740.jpg,A lap top computer next to a computer monitor sitting on top of a desk.
/export/share/datasets/COCO2017/val2017/000000063740.jpg,a laptop computer a keyboard and two monitors
/export/share/datasets/COCO2017/val2017/000000570736.jpg,A view of a bathroom that is clean.
/export/share/datasets/COCO2017/val2017/000000570736.jpg,"A bathroom with a vanity, toilet and shower."
/export/share/datasets/COCO2017/val2017/000000570736.jpg,The bathroom features a vanity sink and tub/shower combination.
/export/share/datasets/COCO2017/val2017/000000570736.jpg,A small bathroom is featured in this photo.
/export/share/datasets/COCO2017/val2017/000000570736.jpg,"a cream themed bathroom with a toilet, sink with mirror, and shower"
/export/share/datasets/COCO2017/val2017/000000492937.jpg,A close up of a bike brake on a bicycle.
/export/share/datasets/COCO2017/val2017/000000492937.jpg,A bicycle is chained up to a pole at a train station.
/export/share/datasets/COCO2017/val2017/000000492937.jpg,a vintage photo of a bike eith a lock on it
/export/share/datasets/COCO2017/val2017/000000492937.jpg,A close up of a bicycle  parked on a train platform.
/export/share/datasets/COCO2017/val2017/000000492937.jpg,The bicycle is locked to the metal pole as the young man waits to board the mass  transit train.
/export/share/datasets/COCO2017/val2017/000000117425.jpg,A toddler celebrates his birthday with a cupcake.
/export/share/datasets/COCO2017/val2017/000000117425.jpg,A young boy with a spoon looking at a birthday cupcake.
/export/share/datasets/COCO2017/val2017/000000117425.jpg,A baby holding a spoon looking at a cupcake and candle.
/export/share/datasets/COCO2017/val2017/000000117425.jpg,A child holds a spoon and looks at a cupcake.
/export/share/datasets/COCO2017/val2017/000000117425.jpg,a young child looking at a birthday cupcake
/export/share/datasets/COCO2017/val2017/000000159977.jpg,A giraffe and a zebra checking each other out.
/export/share/datasets/COCO2017/val2017/000000159977.jpg,A giraffe and a zebra are on a grassy field by the water.
/export/share/datasets/COCO2017/val2017/000000159977.jpg,A giraffe and a zebra walking through an African plain.
/export/share/datasets/COCO2017/val2017/000000159977.jpg,A giraffe looks down at a zebra on the field
/export/share/datasets/COCO2017/val2017/000000159977.jpg,a zebra and a giraffe in the wild
/export/share/datasets/COCO2017/val2017/000000232538.jpg,A yellow and blue train is next to an overhang.
/export/share/datasets/COCO2017/val2017/000000232538.jpg,A train sits on the track at a deserted station overlooked by a tower.
/export/share/datasets/COCO2017/val2017/000000232538.jpg,A colorful train stopped at a train station.
/export/share/datasets/COCO2017/val2017/000000232538.jpg,A passenger train stopped near a train station.
/export/share/datasets/COCO2017/val2017/000000232538.jpg,A train is pulling into the train station.
/export/share/datasets/COCO2017/val2017/000000177934.jpg,A group of women operating a car wash.
/export/share/datasets/COCO2017/val2017/000000177934.jpg,Young women washing motor cycles in the middle of a street.
/export/share/datasets/COCO2017/val2017/000000177934.jpg,Two young women are washing two motorcycles with hoses..
/export/share/datasets/COCO2017/val2017/000000177934.jpg,Girls wash a motorcycle while men look on.
/export/share/datasets/COCO2017/val2017/000000177934.jpg,A group of people standing near the motorcycles on the street. 
/export/share/datasets/COCO2017/val2017/000000096549.jpg,An airplane on the runway either just landed or ready to take off.
/export/share/datasets/COCO2017/val2017/000000096549.jpg,An Egyptian airlines plane landing at an airport.
/export/share/datasets/COCO2017/val2017/000000096549.jpg,A commercial plane on the strip to take off.
/export/share/datasets/COCO2017/val2017/000000096549.jpg,A jumbo jet touching down on the runway.
/export/share/datasets/COCO2017/val2017/000000096549.jpg,Egyptair airplane standing on the tarmac at airport
/export/share/datasets/COCO2017/val2017/000000469192.jpg,A car is parked on dry grass with kites overhead.
/export/share/datasets/COCO2017/val2017/000000469192.jpg,A truck driving through a field with people flying kites.
/export/share/datasets/COCO2017/val2017/000000469192.jpg,An open field with a truck and some kites being flown
/export/share/datasets/COCO2017/val2017/000000469192.jpg,A pickup truck is parked underneath multiple flying kites.
/export/share/datasets/COCO2017/val2017/000000469192.jpg,A truck sitting on a field with kites in the air.
/export/share/datasets/COCO2017/val2017/000000044652.jpg,A flying plane with smoke trailing behind it.
/export/share/datasets/COCO2017/val2017/000000044652.jpg,An single passanger in an airplane flying through the sky
/export/share/datasets/COCO2017/val2017/000000044652.jpg,An old airplane is flying through the sky.
/export/share/datasets/COCO2017/val2017/000000044652.jpg,An airplane is flying high in the cloudy sky 
/export/share/datasets/COCO2017/val2017/000000044652.jpg,A small airplane is flying across the sky
/export/share/datasets/COCO2017/val2017/000000210502.jpg,Part of train car with a door to the rear connected to the car behind it
/export/share/datasets/COCO2017/val2017/000000210502.jpg,A train with a striped door waiting on a train track.
/export/share/datasets/COCO2017/val2017/000000210502.jpg,this the outside of a train with a slanted striped door.
/export/share/datasets/COCO2017/val2017/000000210502.jpg,A train on the tracks has a black and white striped door.
/export/share/datasets/COCO2017/val2017/000000210502.jpg,The side of a passenger rail train with a stripped door.
/export/share/datasets/COCO2017/val2017/000000298396.jpg,Kitchen area with counter top space and dining room table. 
/export/share/datasets/COCO2017/val2017/000000298396.jpg,A fully-stocked kitchen with no one in it.
/export/share/datasets/COCO2017/val2017/000000298396.jpg,An old style kitchen with baby blue cabinets.
/export/share/datasets/COCO2017/val2017/000000298396.jpg,A very clean and cozy looking kitchen that could be in a home magazine.
/export/share/datasets/COCO2017/val2017/000000298396.jpg,A kitchen filled with appliances dishes and a bowl of fruit.
/export/share/datasets/COCO2017/val2017/000000187513.jpg,A bathroom with a sliding shower door next to a toilet.
/export/share/datasets/COCO2017/val2017/000000187513.jpg,A bathroom with green walls and a toilet and a shower.
/export/share/datasets/COCO2017/val2017/000000187513.jpg,A photograph of a newly remodeled bathroom in a home.
/export/share/datasets/COCO2017/val2017/000000187513.jpg,A bathroom has green walls and a glass shower door.
/export/share/datasets/COCO2017/val2017/000000187513.jpg,a bathroom with a sink a mirror a toilet and a shower
/export/share/datasets/COCO2017/val2017/000000552883.jpg,"A view of a kitchen with cabinets, a sink and a clothes washer."
/export/share/datasets/COCO2017/val2017/000000552883.jpg,A counter top in a laundry room with a tile back splash
/export/share/datasets/COCO2017/val2017/000000552883.jpg,A empty laundry room with lot of storage space.
/export/share/datasets/COCO2017/val2017/000000552883.jpg,a kitchen with wooden cabinets a sink and a dish washer
/export/share/datasets/COCO2017/val2017/000000552883.jpg,a light green kitchen some cabinets  a dish washer and a sink
/export/share/datasets/COCO2017/val2017/000000228214.jpg,A Marine that is looking at his cell phone.
/export/share/datasets/COCO2017/val2017/000000228214.jpg,A marine in uniform using a smart phone.
/export/share/datasets/COCO2017/val2017/000000228214.jpg,A full dressed marine is looking at his cell phone.
/export/share/datasets/COCO2017/val2017/000000228214.jpg,A man in uniform is looking at his phone.
/export/share/datasets/COCO2017/val2017/000000228214.jpg,A service man is looking at his cel phone.
/export/share/datasets/COCO2017/val2017/000000453634.jpg,A bathroom with a toilette with it's seat down.
/export/share/datasets/COCO2017/val2017/000000453634.jpg,A bathroom with a sink and a toilet
/export/share/datasets/COCO2017/val2017/000000453634.jpg,A fancy bathroom with a clean toilet and piping.
/export/share/datasets/COCO2017/val2017/000000453634.jpg,a bathroom with a toilet a sink and a shower
/export/share/datasets/COCO2017/val2017/000000453634.jpg,A bathroom scene with focus on the toilet.
/export/share/datasets/COCO2017/val2017/000000201775.jpg,A bathroom with two urinals and a sink.
/export/share/datasets/COCO2017/val2017/000000201775.jpg,White stalls installed on the walls of a men's room.
/export/share/datasets/COCO2017/val2017/000000201775.jpg,Men's restroom with toilet and urinals along tiled walls.
/export/share/datasets/COCO2017/val2017/000000201775.jpg,"A public bathroom with two urinals on a wall, and sink with a mirror over it on another wall"
/export/share/datasets/COCO2017/val2017/000000201775.jpg,Two urinals and a sink in a bathroom.  
/export/share/datasets/COCO2017/val2017/000000391375.jpg,A girl sitting on a bench in front of a stone wall.
/export/share/datasets/COCO2017/val2017/000000391375.jpg,A woman in black sits on a park bench. 
/export/share/datasets/COCO2017/val2017/000000391375.jpg,A woman sitting on a bench in a stone alcove. 
/export/share/datasets/COCO2017/val2017/000000391375.jpg,A young woman in black spotted tights is sitting on a bench.
/export/share/datasets/COCO2017/val2017/000000391375.jpg,A beautiful woman sitting on a bench next to a stone building.
/export/share/datasets/COCO2017/val2017/000000557501.jpg,A bathroom is very colorful with blue yellow and red.
/export/share/datasets/COCO2017/val2017/000000557501.jpg,A colorful public restroom with striped walls and yellow counter.
/export/share/datasets/COCO2017/val2017/000000557501.jpg,a bathroom with two sinks near towel and soap dispensers 
/export/share/datasets/COCO2017/val2017/000000557501.jpg,A restroom with two sinks and a red colored stall.
/export/share/datasets/COCO2017/val2017/000000557501.jpg,A colorful public restroom focused on the sinks.
/export/share/datasets/COCO2017/val2017/000000435880.jpg,A refrigerator next to a red wall in the kitchen. 
/export/share/datasets/COCO2017/val2017/000000435880.jpg,A deep freezer and refrigerator are displayed together.
/export/share/datasets/COCO2017/val2017/000000435880.jpg,A kitchen has a refrigerator and ice chest. 
/export/share/datasets/COCO2017/val2017/000000435880.jpg,A refrigerator and freezer placed next to one another.
/export/share/datasets/COCO2017/val2017/000000435880.jpg,A fridge with a lot of magnets in a kitchen.
/export/share/datasets/COCO2017/val2017/000000555050.jpg,"A car driving in an intersection, past a furniture shop. "
/export/share/datasets/COCO2017/val2017/000000555050.jpg,A car in front of a furniture shop with a cow.
/export/share/datasets/COCO2017/val2017/000000555050.jpg,A small compact car driving past a furniture store.
/export/share/datasets/COCO2017/val2017/000000555050.jpg,A street scene with a car passing by.
/export/share/datasets/COCO2017/val2017/000000555050.jpg,a shop a car traffic lights and buildings 
/export/share/datasets/COCO2017/val2017/000000466085.jpg,A bathroom that has been gutted with the shower basin the only thing left.
/export/share/datasets/COCO2017/val2017/000000466085.jpg,A bathroom that is under construction with a standing shower.
/export/share/datasets/COCO2017/val2017/000000466085.jpg,an unfinished bathroom with a sink and pipes on the floor
/export/share/datasets/COCO2017/val2017/000000466085.jpg,A shower base is installed as a bathroom undergoes renovations.
/export/share/datasets/COCO2017/val2017/000000466085.jpg,A rundown bathroom is being stripped and remodeled.
/export/share/datasets/COCO2017/val2017/000000442009.jpg,a bathroom with a bath tub near windows
/export/share/datasets/COCO2017/val2017/000000442009.jpg,A bathroom scene is shown with a tub and counter.
/export/share/datasets/COCO2017/val2017/000000442009.jpg,A bathroom with a bathtub and a sink overlooking a blue ocean.
/export/share/datasets/COCO2017/val2017/000000442009.jpg,A bathroom with a big white tub with legs.
/export/share/datasets/COCO2017/val2017/000000442009.jpg,A bathroom scene complete with a cast iron style tub.
/export/share/datasets/COCO2017/val2017/000000127987.jpg,A baseball player bobble head next to two computer monitors on a desk.
/export/share/datasets/COCO2017/val2017/000000127987.jpg,A close of a bobble head doll with a computer in the background.
/export/share/datasets/COCO2017/val2017/000000127987.jpg,A bobble head is shown next to computer screens.
/export/share/datasets/COCO2017/val2017/000000127987.jpg,A bobble head baseball figurine on a desk. 
/export/share/datasets/COCO2017/val2017/000000127987.jpg,A desk with two computer screens and a Cecil Cooper bobble head.
/export/share/datasets/COCO2017/val2017/000000368335.jpg,a brown horse is walking in between two cars
/export/share/datasets/COCO2017/val2017/000000368335.jpg,A horse walks between cars in a parking lot.
/export/share/datasets/COCO2017/val2017/000000368335.jpg,A horse walking between the parking spaces of two cars.
/export/share/datasets/COCO2017/val2017/000000368335.jpg,A horse is standing between two parked cars. 
/export/share/datasets/COCO2017/val2017/000000368335.jpg,"From the rear, we see a horse standing between two cars parked in a parking lot."
/export/share/datasets/COCO2017/val2017/000000423798.jpg,A street at night is lit up by streetlights.
/export/share/datasets/COCO2017/val2017/000000423798.jpg,A motion blur street scene with the car lights streaking.
/export/share/datasets/COCO2017/val2017/000000423798.jpg,"An empty street at night with bright lights shining from the light poles, and one very bight light reflecting off the pavement."
/export/share/datasets/COCO2017/val2017/000000423798.jpg,Beams of light coming off of different objects on a city street. 
/export/share/datasets/COCO2017/val2017/000000423798.jpg,The head beams from the vehicle can be seen clearly as the vehicle makes it's way up the street under the street lights.
/export/share/datasets/COCO2017/val2017/000000140420.jpg,A motorcycle is parked on a dirt road in a forest.
/export/share/datasets/COCO2017/val2017/000000140420.jpg,A loan bike sits by itself on a dirt road on a bend in a wooded area
/export/share/datasets/COCO2017/val2017/000000140420.jpg,A motorcycle is parked on a tree lined dirt road.
/export/share/datasets/COCO2017/val2017/000000140420.jpg,Motorcycle on a dirt road by a stream and trees.
/export/share/datasets/COCO2017/val2017/000000140420.jpg,A motorcycle is parked on a gravel road in a forest by a stream.
/export/share/datasets/COCO2017/val2017/000000204186.jpg,Racers riding four wheelers while a crowd watches.
/export/share/datasets/COCO2017/val2017/000000204186.jpg,Spectators enjoying a show of two men on four-wheelers.
/export/share/datasets/COCO2017/val2017/000000204186.jpg,Two men ride on atv's and tilt them to the side.
/export/share/datasets/COCO2017/val2017/000000204186.jpg,Two men doing a stunt show on four wheeler ATV vehicles.
/export/share/datasets/COCO2017/val2017/000000204186.jpg,A young man performing a trick on an ATV on a field.
/export/share/datasets/COCO2017/val2017/000000040471.jpg,An older picture of a large kitchen with white appliances.
/export/share/datasets/COCO2017/val2017/000000040471.jpg,An all white painted kitchen with a ceiling fan.
/export/share/datasets/COCO2017/val2017/000000040471.jpg,A painted white kitchen with a refrigerator and an automatic dish washer next to an oven stove.
/export/share/datasets/COCO2017/val2017/000000040471.jpg,Small white kitchen with a ceiling fan hanging down.
/export/share/datasets/COCO2017/val2017/000000040471.jpg,a white kitchen with a ceiling fan a stove and refrigerator
/export/share/datasets/COCO2017/val2017/000000010363.jpg,A gray cat standing on top of a black car.
/export/share/datasets/COCO2017/val2017/000000010363.jpg,A cat standing on the hood of a car.
/export/share/datasets/COCO2017/val2017/000000010363.jpg,Grey color cat standing on hood of car in garage
