image_path,caption
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/119452_0.jpg,a spotty apple sitting on top of an orange and some other fruit
../../coco-counterfactuals/synthetic-images-for-original-captions/47801_4.jpg,A man with glasses on biting into a piece of cake.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/47801_4.jpg,A man with gloves on biting into a piece of cake.
../../coco-counterfactuals/synthetic-images-for-original-captions/239347_2.jpg,A picture of a couple that just got married lying in a bed.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/239347_2.jpg,A picture of a couple that just got married lying in a field.
../../coco-counterfactuals/synthetic-images-for-original-captions/109055_4.jpg,a cat sitting next to a bunch of bikes parked next to each other
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/109055_4.jpg,a cat sitting next to a bunch of cars parked next to each other
../../coco-counterfactuals/synthetic-images-for-original-captions/116362_2.jpg,A bowl of food sits prepared with eating utensils.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/116362_2.jpg,A tray of food sits prepared with eating utensils.
../../coco-counterfactuals/synthetic-images-for-original-captions/42070_4.jpg,A white bus driving down a street next to a building.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/42070_4.jpg,A white car driving down a street next to a building.
../../coco-counterfactuals/synthetic-images-for-original-captions/565153_3.jpg,a sidewalk with grass and signs next to it
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/565153_3.jpg,a sidewalk with grass and trees next to it
../../coco-counterfactuals/synthetic-images-for-original-captions/172935_0.jpg,A person flying through the air whale riding skis.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/172935_0.jpg,A bird flying through the air whale riding skis.
../../coco-counterfactuals/synthetic-images-for-original-captions/348243_1.jpg,A large black horse has a long mane of hair.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/348243_1.jpg,A large black dog has a long mane of hair.
../../coco-counterfactuals/synthetic-images-for-original-captions/91500_3.jpg,Two kids hanging out playing video games on folding chairs.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/91500_3.jpg,Two guys hanging out playing video games on folding chairs.
../../coco-counterfactuals/synthetic-images-for-original-captions/106235_2.jpg,There is a cream colored couch behind the oval coffee table.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/106235_2.jpg,There is a cream colored couch behind the oval dining table.
../../coco-counterfactuals/synthetic-images-for-original-captions/249219_1.jpg,This is a double-decker bus shown in a tropical area.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/249219_1.jpg,This is a double-decker bus shown in a tropical storm.
../../coco-counterfactuals/synthetic-images-for-original-captions/460347_3.jpg,City bus next to traffic cones in the far right lane of a busy freeway.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/460347_3.jpg,City vehicles next to traffic cones in the far right lane of a busy freeway.
../../coco-counterfactuals/synthetic-images-for-original-captions/463690_0.jpg,The man is lying on the sidewalk with one leg in the air.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/463690_0.jpg,The man is lying on the ground with one leg in the air.
../../coco-counterfactuals/synthetic-images-for-original-captions/562197_4.jpg,three different pictures of bean salad on a plate
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/562197_4.jpg,three different varieties of bean salad on a plate
../../coco-counterfactuals/synthetic-images-for-original-captions/383621_3.jpg,A passenger airplane is taking off into a cloudy sky.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/383621_3.jpg,A passenger airplane is taking off into a night sky.
../../coco-counterfactuals/synthetic-images-for-original-captions/401244_0.jpg,a person playing frisbee on a field in sport wear
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/401244_0.jpg,a person playing frisbee on a field in winter wear
../../coco-counterfactuals/synthetic-images-for-original-captions/489091_4.jpg,A vanity and toilet are in a bathroom under a mirror.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/489091_4.jpg,A shower and toilet are in a bathroom under a mirror.
../../coco-counterfactuals/synthetic-images-for-original-captions/473406_2.jpg,A little boy sitting on a kitchen counter top next to a plate of sliced apples.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/473406_2.jpg,A little apple sitting on a kitchen counter top next to a plate of sliced apples.
../../coco-counterfactuals/synthetic-images-for-original-captions/462643_2.jpg,A small electronic device sits in the palm of someone's hand.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/462643_2.jpg,A small electronic device sits in the palm of Trump's hand.
../../coco-counterfactuals/synthetic-images-for-original-captions/76261_2.jpg,two birds fly in the sky over mountains
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/76261_2.jpg,two birds fly in the sky over Seattle
../../coco-counterfactuals/synthetic-images-for-original-captions/78426_1.jpg,A black cat is sitting on a desk.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/78426_1.jpg,A black cat is sitting on a table.
../../coco-counterfactuals/synthetic-images-for-original-captions/359781_3.jpg,A giraffe in a field looking down at something.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/359781_3.jpg,A giraffe in a cage looking down at something.
../../coco-counterfactuals/synthetic-images-for-original-captions/127660_2.jpg,A woman with a marking under her eye emerging from a suit case.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/127660_2.jpg,A woman with a marking under her eye emerging from a glass case.
../../coco-counterfactuals/synthetic-images-for-original-captions/455555_1.jpg,A young child smiles on a scooter in an historic photo.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/455555_1.jpg,A young child rides on a scooter in an historic photo.
../../coco-counterfactuals/synthetic-images-for-original-captions/344100_0.jpg,A white plate on a table topped with a sandwich.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/344100_0.jpg,A white plate on a table topped with a bowl.
../../coco-counterfactuals/synthetic-images-for-original-captions/154339_1.jpg,A blurry image of a gauge on a pipe. 
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/154339_1.jpg,A blurry image of a pipe on a pipe.
../../coco-counterfactuals/synthetic-images-for-original-captions/539143_0.jpg,A train traveling under a rusted bridge on top of tracks.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/539143_0.jpg,A train traveling under a rusted track on top of tracks.
../../coco-counterfactuals/synthetic-images-for-original-captions/106281_1.jpg,Two trains pass each other on the railroad tracks.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/106281_1.jpg,Two men pass each other on the railroad tracks.
../../coco-counterfactuals/synthetic-images-for-original-captions/430048_3.jpg,"The reflection of  a clock and traffic is seen through a window with an ""ATM INSIDE"" sticker."
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/430048_3.jpg,The reflection of a bus and traffic is seen through a window with an `` ATM INSIDE '' sticker.
../../coco-counterfactuals/synthetic-images-for-original-captions/466416_2.jpg, A downtown city view from a high vantage point at night.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/466416_2.jpg,A downtown Seattle view from a high vantage point at night.
../../coco-counterfactuals/synthetic-images-for-original-captions/33759_2.jpg,"A young baseball player stands at the plate, in motion to hit an oncoming ball. "
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/33759_2.jpg,"A young baseball player stands at the mound, in motion to hit an oncoming ball."
../../coco-counterfactuals/synthetic-images-for-original-captions/491366_2.jpg,Two men using nintendo wii remotes to play a game 
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/491366_2.jpg,Two people using nintendo wii remotes to play a game
../../coco-counterfactuals/synthetic-images-for-original-captions/476704_1.jpg,A city bus stopped at stop waiting for passengers.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/476704_1.jpg,A school bus stopped at stop waiting for passengers.
../../coco-counterfactuals/synthetic-images-for-original-captions/521719_1.jpg,A porch with several wind catchers hung from hooks. 
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/521719_1.jpg,A porch with several bird catchers hung from hooks.
../../coco-counterfactuals/synthetic-images-for-original-captions/193348_1.jpg,A child brushing their teeth in a bathroom.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/193348_1.jpg,A person brushing their teeth in a bathroom.
../../coco-counterfactuals/synthetic-images-for-original-captions/293794_1.jpg,Bunches of bananas are piled up at a market with some shoppers looking around.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/293794_1.jpg,Bunches of bananas are piled up at a supermarket with some shoppers looking around.
../../coco-counterfactuals/synthetic-images-for-original-captions/295797_2.jpg,A rooftop next to a clock tower with a wind indicator on top.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/295797_2.jpg,A rooftop next to a clock tower with a status indicator on top.
../../coco-counterfactuals/synthetic-images-for-original-captions/279278_2.jpg,Man in a crowd of people with a skateboard.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/279278_2.jpg,Man in a crowd of teenagers with a skateboard.
../../coco-counterfactuals/synthetic-images-for-original-captions/316404_0.jpg,A pair of men with small mustaches dress as tennis players.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/316404_0.jpg,A pair of men with small mustaches dress as basketball players.
../../coco-counterfactuals/synthetic-images-for-original-captions/259830_2.jpg,A scooter and bicycles are parked outside a local business.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/259830_2.jpg,A scooter and trailer are parked outside a local business.
../../coco-counterfactuals/synthetic-images-for-original-captions/258388_2.jpg,A skateboarder on a rail in a  building with another man using a spray can as a blow torch.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/258388_2.jpg,A skateboarder on a rooftop in a building with another man using a spray can as a blow torch.
../../coco-counterfactuals/synthetic-images-for-original-captions/447088_0.jpg,three baseball players walking around while holding bats 
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/447088_0.jpg,three football players walking around while holding bats
../../coco-counterfactuals/synthetic-images-for-original-captions/284743_3.jpg,a woman being photographed holding a baseball bat
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/284743_3.jpg,a man being photographed holding a baseball bat
../../coco-counterfactuals/synthetic-images-for-original-captions/560279_2.jpg,A white toilet covered in rays of rainbow.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/560279_2.jpg,A white toilet covered in rays of light.
../../coco-counterfactuals/synthetic-images-for-original-captions/70229_4.jpg,A close up of a black and white teddy bear sitting on a bench.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/70229_4.jpg,A close up of a black and white teddy bear sitting on a table.
../../coco-counterfactuals/synthetic-images-for-original-captions/262487_4.jpg,A group of men on a field playing baseball.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/262487_4.jpg,A group of men on a boat playing baseball.
../../coco-counterfactuals/synthetic-images-for-original-captions/504589_2.jpg,Couple playing Frisbee on the beach in summer
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/504589_2.jpg,Couple playing Frisbee on the beach in Hawaii
../../coco-counterfactuals/synthetic-images-for-original-captions/256518_0.jpg,"A breakfast plate with toast, vegetables, eggs and meat."
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/256518_0.jpg,"A breakfast sandwich with toast, vegetables, eggs and meat."
../../coco-counterfactuals/synthetic-images-for-original-captions/44699_3.jpg,Sheep grazing in grass in the mountains 
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/44699_3.jpg,Sheep grazing in grass in the field
../../coco-counterfactuals/synthetic-images-for-original-captions/417465_2.jpg,A bear sitting on a log with a really long tongue
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/417465_2.jpg,A bear sitting on a tree with a really long tongue
../../coco-counterfactuals/synthetic-images-for-original-captions/171050_2.jpg,The subject of this photo is a fire plug on a city street.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/171050_2.jpg,The subject of this photo is a fire truck on a city street.
../../coco-counterfactuals/synthetic-images-for-original-captions/208208_0.jpg,a view of mountains from the window of a jet airplane
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/208208_0.jpg,a view of Earth from the window of a jet airplane
../../coco-counterfactuals/synthetic-images-for-original-captions/410221_4.jpg,A plane that is flying in the sky above wires.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/410221_4.jpg,A plane that is flying in the sky above Earth.
../../coco-counterfactuals/synthetic-images-for-original-captions/40036_4.jpg,A young person on a horse makes a jump.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/40036_4.jpg,A young boy on a horse makes a jump.
../../coco-counterfactuals/synthetic-images-for-original-captions/234526_0.jpg,A little boy in a yellow shirt feeding a giraffe.  
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/234526_0.jpg,A little girl in a yellow shirt feeding a giraffe.
../../coco-counterfactuals/synthetic-images-for-original-captions/428867_0.jpg,A group of different colored teddy bears sitting on top of a blue table.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/428867_0.jpg,A group of different colored teddy bears sitting on top of a coffee table.
../../coco-counterfactuals/synthetic-images-for-original-captions/179174_1.jpg,Piles of luggage sit outside on a busy street. 
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/179174_1.jpg,Piles of luggage sit outside on a busy highway.
../../coco-counterfactuals/synthetic-images-for-original-captions/45550_2.jpg,Bearded man shows off his grilled cheese sandwiches.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/45550_2.jpg,Bearded chef shows off his grilled cheese sandwiches.
../../coco-counterfactuals/synthetic-images-for-original-captions/340015_3.jpg,"Full pizza with tomatoes, mushrooms, sausage, pepperoni, and peppers."
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/340015_3.jpg,"Full pasta with tomatoes, mushrooms, sausage, pepperoni, and peppers."
../../coco-counterfactuals/synthetic-images-for-original-captions/533206_4.jpg,a big sandwich on a small silver plate with a bowl of broth on the side
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/533206_4.jpg,a big sandwich on a small silver plate with a bowl of rice on the side
../../coco-counterfactuals/synthetic-images-for-original-captions/521540_2.jpg,The plate has a banana being sliced near cookies.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/521540_2.jpg,The plate has a banana being sliced near center.
../../coco-counterfactuals/synthetic-images-for-original-captions/573626_2.jpg,Two dogs walking on rocks next to a creek.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/573626_2.jpg,Two dogs walking on dirt next to a creek.
../../coco-counterfactuals/synthetic-images-for-original-captions/343706_4.jpg,"It is winter, and this young woman wearing her cold weaterh coat also has her Smartphone in a handknitted sleeve."
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/343706_4.jpg,"It is winter, and this young woman wearing her cold weaterh coat also has her hat in a handknitted sleeve."
../../coco-counterfactuals/synthetic-images-for-original-captions/21879_1.jpg,Young girl on surfboard riding wave with young boys nearby looking on.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/21879_1.jpg,Young woman on surfboard riding wave with young boys nearby looking on.
../../coco-counterfactuals/synthetic-images-for-original-captions/13177_0.jpg,a man is working on a hub cap on the ground
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/13177_0.jpg,a man is working on a hub cap on the bike
../../coco-counterfactuals/synthetic-images-for-original-captions/548524_1.jpg,A person using a surfboard in a large body of water.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/548524_1.jpg,A woman using a surfboard in a large body of water.
../../coco-counterfactuals/synthetic-images-for-original-captions/534673_0.jpg,A white and blue buss driving on a cobblestone road.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/534673_0.jpg,A white and blue buss driving on a country road.
../../coco-counterfactuals/synthetic-images-for-original-captions/538364_1.jpg,a policeman on a motorcycle and some people crossing the street
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/538364_1.jpg,a man on a motorcycle and some people crossing the street
../../coco-counterfactuals/synthetic-images-for-original-captions/493772_1.jpg,A woman with an umbrella is silhouetted on a foggy road.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/493772_1.jpg,A woman with an umbrella is silhouetted on a foggy day.
../../coco-counterfactuals/synthetic-images-for-original-captions/47121_4.jpg,a cat drinking water from a sink bowl
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/47121_4.jpg,a cat drinking water from a toilet bowl
../../coco-counterfactuals/synthetic-images-for-original-captions/403385_3.jpg,a shower toilet and sink in a basement bathroom
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/403385_3.jpg,a shower head and sink in a basement bathroom
../../coco-counterfactuals/synthetic-images-for-original-captions/154087_1.jpg,Canadian flags flying along a fence where people are standing in snow.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/154087_1.jpg,Canadian flags flying along a road where people are standing in snow.
../../coco-counterfactuals/synthetic-images-for-original-captions/358195_4.jpg,A young girl in tennis shoes riding a skateboard.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/358195_4.jpg,A young woman in tennis shoes riding a skateboard.
../../coco-counterfactuals/synthetic-images-for-original-captions/292024_0.jpg,A woman wearing glasses looking at slices of pizza
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/292024_0.jpg,A man wearing glasses looking at slices of pizza
../../coco-counterfactuals/synthetic-images-for-original-captions/511384_3.jpg,A frisbee being thrown to a girl in a park 
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/511384_3.jpg,A frisbee being thrown to a child in a park
../../coco-counterfactuals/synthetic-images-for-original-captions/274066_3.jpg,People inside the water at the beach with their surf boards
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/274066_3.jpg,kids inside the water at the beach with their surf boards
../../coco-counterfactuals/synthetic-images-for-original-captions/581100_0.jpg,Two giraffes and several other large animals roam a tropical zoo paddock.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/581100_0.jpg,Two giraffes and several other large animals roam a tropical Florida paddock.
../../coco-counterfactuals/synthetic-images-for-original-captions/173033_0.jpg,A replica of a bear and her cub in a glass case in an exhibit.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/173033_0.jpg,A replica of a bear and her cub in a glass case in an office.
../../coco-counterfactuals/synthetic-images-for-original-captions/399764_1.jpg,man with grey hair leading a cow with red ribbon
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/399764_1.jpg,man with grey hair leading a cow with red horns
../../coco-counterfactuals/synthetic-images-for-original-captions/21503_2.jpg,Square pastries are assorted on a white platter.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/21503_2.jpg,Square pieces are assorted on a white platter.
../../coco-counterfactuals/synthetic-images-for-original-captions/125936_2.jpg,People in a store that is selling bananas and apples.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/125936_2.jpg,shop in a store that is selling bananas and apples.
../../coco-counterfactuals/synthetic-images-for-original-captions/377239_3.jpg,A woman standing outside under a pink umbrella.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/377239_3.jpg,A girl standing outside under a pink umbrella.
../../coco-counterfactuals/synthetic-images-for-original-captions/235778_2.jpg,a teenager hanging paper tassels from a long string
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/235778_2.jpg,a man hanging paper tassels from a long string
../../coco-counterfactuals/synthetic-images-for-original-captions/5992_4.jpg,A group of shaggy haired sheep standing beside a building.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/5992_4.jpg,A group of shaggy haired sheep standing beside a tree.
../../coco-counterfactuals/synthetic-images-for-original-captions/182441_3.jpg,A man standing on a beach in front of the ocean.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/182441_3.jpg,A man standing on a beach in front of the building.
../../coco-counterfactuals/synthetic-images-for-original-captions/353027_2.jpg,"A person picking up an under cooked, floppy slice of pizza."
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/353027_2.jpg,"A boy picking up an under cooked, floppy slice of pizza."
../../coco-counterfactuals/synthetic-images-for-original-captions/184791_1.jpg,"Painting of oranges, a bowl, candle, and a pitcher"
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/184791_1.jpg,"Painting of flowers, a bowl, candle, and a pitcher"
../../coco-counterfactuals/synthetic-images-for-original-captions/34452_3.jpg,a person with a frisbe near many trees 
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/34452_3.jpg,a person with a house near many trees
../../coco-counterfactuals/synthetic-images-for-original-captions/534041_1.jpg,A woman feeds a toddler a hot dog while he holds a purple bottle.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/534041_1.jpg,A woman feeds a man a hot dog while he holds a purple bottle.
../../coco-counterfactuals/synthetic-images-for-original-captions/42628_2.jpg,A group of people walking across very dirty snow.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/42628_2.jpg,A group of men walking across very dirty snow.
../../coco-counterfactuals/synthetic-images-for-original-captions/79031_3.jpg,A boy riding a wave on a surfboard.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/79031_3.jpg,A man riding a wave on a surfboard.
../../coco-counterfactuals/synthetic-images-for-original-captions/344059_0.jpg,Two tall giraffes standing next to each other by trees.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/344059_0.jpg,Two tall giraffes standing next to each other by water.
../../coco-counterfactuals/synthetic-images-for-original-captions/449661_4.jpg,Panoramic view of a hospital room with medical machines and a woman lying in hospital bed.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/449661_4.jpg,Panoramic view of a hospital room with medical machines and a man lying in hospital bed.
../../coco-counterfactuals/synthetic-images-for-original-captions/196009_0.jpg,"A spoon, a large carrot, a medium carrot and a small carrot, on blue-green speckled surface"
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/196009_0.jpg,"A banana, a large carrot, a medium carrot and a small carrot, on blue-green speckled surface"
../../coco-counterfactuals/synthetic-images-for-original-captions/289594_0.jpg,A man in a hat leaning against a pole
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/289594_0.jpg,A man in a shirt leaning against a pole
../../coco-counterfactuals/synthetic-images-for-original-captions/128148_2.jpg,The living room is spacious and clean with hardwood floors and seating on leather sofas.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/128148_2.jpg,The dining room is spacious and clean with hardwood floors and seating on leather sofas.
../../coco-counterfactuals/synthetic-images-for-original-captions/456662_1.jpg,The young girl is standing in front of the refrigerator.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/456662_1.jpg,The young man is standing in front of the refrigerator.
../../coco-counterfactuals/synthetic-images-for-original-captions/1296_4.jpg,The Asian girl is holding her Miss Kitty phone
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/1296_4.jpg,The Asian girl is holding her Miss Kitty doll
../../coco-counterfactuals/synthetic-images-for-original-captions/162415_0.jpg,A girl smiles while holding a baseball glove.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/162415_0.jpg,A girl smiles while holding a baseball bat.
../../coco-counterfactuals/synthetic-images-for-original-captions/542625_3.jpg,a black bird is sitting on a parking meter and some cars
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/542625_3.jpg,a black bird is sitting on a parking space and some cars
../../coco-counterfactuals/synthetic-images-for-original-captions/390902_2.jpg,A man intensely looking while holding a tennis racquet.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/390902_2.jpg,A girl intensely looking while holding a tennis racquet.
../../coco-counterfactuals/synthetic-images-for-original-captions/2006_1.jpg,A purple bus can't be missed on the city streets.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/2006_1.jpg,A city bus can't be missed on the city streets.
../../coco-counterfactuals/synthetic-images-for-original-captions/256916_4.jpg,Four pans of pizza set on a long table.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/256916_4.jpg,Four boxes of pizza set on a long table.
../../coco-counterfactuals/synthetic-images-for-original-captions/51938_4.jpg,a skier approaches a red bar stuck into the snow on a snowy hill
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/51938_4.jpg,a skier approaches a red flag stuck into the snow on a snowy hill
../../coco-counterfactuals/synthetic-images-for-original-captions/207585_3.jpg,"Four stuffed animals, a leopard and three teddy bears, in a row sitting on a stone ledge with grass and trees behind."
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/207585_3.jpg,"Four stuffed lions, a leopard and three teddy bears, in a row sitting on a stone ledge with grass and trees behind."
../../coco-counterfactuals/synthetic-images-for-original-captions/69213_0.jpg,Two men wearing suits and hats are walking together.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/69213_0.jpg,Two men wearing suits and ties are walking together.
../../coco-counterfactuals/synthetic-images-for-original-captions/306893_0.jpg,A long train traveling down a city street with tall buildings.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/306893_0.jpg,A long car traveling down a city street with tall buildings.
../../coco-counterfactuals/synthetic-images-for-original-captions/229659_2.jpg,A laptop computer sitting on top of a wooden table.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/229659_2.jpg,A laptop computer sitting on top of a wooden box.
../../coco-counterfactuals/synthetic-images-for-original-captions/345466_0.jpg,A pitcher holds his arm far behind him during a pitch.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/345466_0.jpg,A pitcher holds his arm far behind him during a workout.
../../coco-counterfactuals/synthetic-images-for-original-captions/166918_4.jpg,A long wooden restaurant table surrounded by people seated.
../../coco-counterfactuals/synthetic-images-for-counterfactual-captions/166918_4.jpg,A long wooden wooden table surrounded by people seated.
../../coco-counterfactuals/synthetic-images-for-original-captions/127494_2.jpg,A white plate of food on a table.
